,Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
14408,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1807,Sheep and Goat Meat,2008,2008,t,9435,E,Estimated value,
14409,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,2008,2008,An,629000,E,Estimated value,
14410,QCL,Crops and livestock products,237,Viet Nam,5417,Yield/Carcass Weight,1807,Sheep and Goat Meat,2009,2009,100 g/An,150,E,Estimated value,
14411,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1807,Sheep and Goat Meat,2009,2009,t,8745,E,Estimated value,
14412,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,2009,2009,An,583000,E,Estimated value,
14413,QCL,Crops and livestock products,237,Viet Nam,5417,Yield/Carcass Weight,1807,Sheep and Goat Meat,2010,2010,100 g/An,150,E,Estimated value,
14414,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1807,Sheep and Goat Meat,2010,2010,t,8190,E,Estimated value,
14415,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,2010,2010,An,546000,E,Estimated value,
14416,QCL,Crops and livestock products,237,Viet Nam,5417,Yield/Carcass Weight,1807,Sheep and Goat Meat,2011,2011,100 g/An,150,E,Estimated value,
14417,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1807,Sheep and Goat Meat,2011,2011,t,8055,E,Estimated value,
14418,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,2011,2011,An,537000,E,Estimated value,
14419,QCL,Crops and livestock products,237,Viet Nam,5417,Yield/Carcass Weight,1807,Sheep and Goat Meat,2012,2012,100 g/An,150,E,Estimated value,
14420,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1807,Sheep and Goat Meat,2012,2012,t,8070,E,Estimated value,
14421,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,2012,2012,An,538000,E,Estimated value,
14422,QCL,Crops and livestock products,237,Viet Nam,5417,Yield/Carcass Weight,1807,Sheep and Goat Meat,2013,2013,100 g/An,150,E,Estimated value,
14423,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1807,Sheep and Goat Meat,2013,2013,t,8070,E,Estimated value,
14424,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,2013,2013,An,538000,E,Estimated value,
14425,QCL,Crops and livestock products,237,Viet Nam,5417,Yield/Carcass Weight,1807,Sheep and Goat Meat,2014,2014,100 g/An,150,E,Estimated value,
14426,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1807,Sheep and Goat Meat,2014,2014,t,10088.74,E,Estimated value,
14427,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,2014,2014,An,672467,A,Official figure,
14428,QCL,Crops and livestock products,237,Viet Nam,5417,Yield/Carcass Weight,1807,Sheep and Goat Meat,2015,2015,100 g/An,150,E,Estimated value,
14429,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1807,Sheep and Goat Meat,2015,2015,t,12820.4,E,Estimated value,
14430,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,2015,2015,An,854418,E,Estimated value,
14431,QCL,Crops and livestock products,237,Viet Nam,5417,Yield/Carcass Weight,1807,Sheep and Goat Meat,2016,2016,100 g/An,150,E,Estimated value,
14432,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1807,Sheep and Goat Meat,2016,2016,t,13155.13,E,Estimated value,
14433,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,2016,2016,An,876768,E,Estimated value,
14434,QCL,Crops and livestock products,237,Viet Nam,5417,Yield/Carcass Weight,1807,Sheep and Goat Meat,2017,2017,100 g/An,150,E,Estimated value,
14435,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1807,Sheep and Goat Meat,2017,2017,t,16430.84,E,Estimated value,
14436,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,2017,2017,An,1095199,A,Official figure,
14437,QCL,Crops and livestock products,237,Viet Nam,5417,Yield/Carcass Weight,1807,Sheep and Goat Meat,2018,2018,100 g/An,150,E,Estimated value,
14438,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1807,Sheep and Goat Meat,2018,2018,t,18849.58,E,Estimated value,
14439,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,2018,2018,An,1256422,A,Official figure,
14440,QCL,Crops and livestock products,237,Viet Nam,5417,Yield/Carcass Weight,1807,Sheep and Goat Meat,2019,2019,100 g/An,150,E,Estimated value,
14441,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1807,Sheep and Goat Meat,2019,2019,t,20990.03,E,Estimated value,
14442,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,2019,2019,An,1399055,A,Official figure,
14443,QCL,Crops and livestock products,237,Viet Nam,5417,Yield/Carcass Weight,1807,Sheep and Goat Meat,2020,2020,100 g/An,150,E,Estimated value,
14444,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1807,Sheep and Goat Meat,2020,2020,t,21318.29,E,Estimated value,
14445,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,2020,2020,An,1420917,A,Official figure,
14446,QCL,Crops and livestock products,237,Viet Nam,5417,Yield/Carcass Weight,1807,Sheep and Goat Meat,2021,2021,100 g/An,150,E,Estimated value,
14447,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1807,Sheep and Goat Meat,2021,2021,t,21349.14,E,Estimated value,
14448,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,2021,2021,An,1422954,E,Estimated value,
14449,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1961,1961,An,150000,E,Estimated value,
14450,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1962,1962,An,155000,E,Estimated value,
14451,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1963,1963,An,160000,E,Estimated value,
14452,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1964,1964,An,163000,E,Estimated value,
14453,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1965,1965,An,170000,E,Estimated value,
14454,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1966,1966,An,175000,E,Estimated value,
14455,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1967,1967,An,190000,E,Estimated value,
14456,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1968,1968,An,190000,E,Estimated value,
14457,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1969,1969,An,185000,E,Estimated value,
14458,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1970,1970,An,178000,E,Estimated value,
14459,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1971,1971,An,189000,E,Estimated value,
14460,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1972,1972,An,189000,E,Estimated value,
14461,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1973,1973,An,189000,E,Estimated value,
14462,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1974,1974,An,189000,E,Estimated value,
14463,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1975,1975,An,189000,E,Estimated value,
14464,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1976,1976,An,189200,E,Estimated value,
14465,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1977,1977,An,197200,E,Estimated value,
14466,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1978,1978,An,201300,E,Estimated value,
14467,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1979,1979,An,200700,E,Estimated value,
14468,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1980,1980,An,173400,E,Estimated value,
14469,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1981,1981,An,196500,E,Estimated value,
14470,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1982,1982,An,224900,E,Estimated value,
14471,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1983,1983,An,271800,E,Estimated value,
14472,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1984,1984,An,354700,E,Estimated value,
14473,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1985,1985,An,402600,E,Estimated value,
14474,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1986,1986,An,432400,E,Estimated value,
14475,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1987,1987,An,413800,E,Estimated value,
14476,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1988,1988,An,410100,E,Estimated value,
14477,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1989,1989,An,387500,E,Estimated value,
14478,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1990,1990,An,372300,E,Estimated value,
14479,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1991,1991,An,312500,A,Official figure,
14480,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1992,1992,An,312300,A,Official figure,
14481,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1993,1993,An,353000,A,Official figure,
14482,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1994,1994,An,427900,A,Official figure,
14483,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1995,1995,An,550500,A,Official figure,
14484,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1996,1996,An,512800,A,Official figure,
14485,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1997,1997,An,515000,A,Official figure,
14486,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1998,1998,An,514300,A,Official figure,
14487,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,1999,1999,An,470800,A,Official figure,
14488,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2000,2000,An,543867,A,Official figure,
14489,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2001,2001,An,572448,A,Official figure,
14490,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2002,2002,An,621913,A,Official figure,
14491,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2003,2003,An,780354,A,Official figure,
14492,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2004,2004,An,1020196,A,Official figure,
14493,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2005,2005,An,1314100,A,Official figure,
14494,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2006,2006,An,1525300,A,Official figure,
14495,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2007,2007,An,1777600,A,Official figure,
14496,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2008,2008,An,1483500,A,Official figure,
14497,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2009,2009,An,1375132,A,Official figure,
14498,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2010,2010,An,1288351,A,Official figure,
14499,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2011,2011,An,1267800,A,Official figure,
14500,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2012,2012,An,1343642,A,Official figure,
14501,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2013,2013,An,1394608,A,Official figure,
14502,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2014,2014,An,1600275,A,Official figure,
14503,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2015,2015,An,1992656,A,Official figure,
14504,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2016,2016,An,2021003,A,Official figure,
14505,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2017,2017,An,2556268,A,Official figure,
14506,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2018,2018,An,2683942,A,Official figure,
14507,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2019,2019,An,2609198,A,Official figure,
14508,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2020,2020,An,2654573,A,Official figure,
14509,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,1749,Sheep and Goats,2021,2021,An,2720955,E,Estimated value,
14510,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1809,"Skim Milk & Buttermilk, Dry",2010,2010,t,0,E,Estimated value,
14511,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1809,"Skim Milk & Buttermilk, Dry",2011,2011,t,0,E,Estimated value,
14512,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1809,"Skim Milk & Buttermilk, Dry",2012,2012,t,0,E,Estimated value,
14513,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1809,"Skim Milk & Buttermilk, Dry",2013,2013,t,0,E,Estimated value,
14514,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1809,"Skim Milk & Buttermilk, Dry",2014,2014,t,89,E,Estimated value,
14515,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1809,"Skim Milk & Buttermilk, Dry",2015,2015,t,140,E,Estimated value,
14516,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1809,"Skim Milk & Buttermilk, Dry",2016,2016,t,140,E,Estimated value,
14517,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1809,"Skim Milk & Buttermilk, Dry",2017,2017,t,230,E,Estimated value,
14518,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1809,"Skim Milk & Buttermilk, Dry",2018,2018,t,251,E,Estimated value,
14519,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1809,"Skim Milk & Buttermilk, Dry",2019,2019,t,278,E,Estimated value,
14520,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1809,"Skim Milk & Buttermilk, Dry",2020,2020,t,240,E,Estimated value,
14521,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1961,1961,ha,44000,E,Estimated value,
14522,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1961,1961,100 g/ha,321795,E,Estimated value,
14523,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1961,1961,t,1415900,E,Estimated value,
14524,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1962,1962,ha,45000,E,Estimated value,
14525,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1962,1962,100 g/ha,328889,E,Estimated value,
14526,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1962,1962,t,1480000,E,Estimated value,
14527,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1963,1963,ha,47000,E,Estimated value,
14528,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1963,1963,100 g/ha,340426,E,Estimated value,
14529,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1963,1963,t,1600000,E,Estimated value,
14530,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1964,1964,ha,50000,E,Estimated value,
14531,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1964,1964,100 g/ha,346000,E,Estimated value,
14532,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1964,1964,t,1730000,E,Estimated value,
14533,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1965,1965,ha,53300,E,Estimated value,
14534,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1965,1965,100 g/ha,346229,E,Estimated value,
14535,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1965,1965,t,1845400,E,Estimated value,
14536,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1966,1966,ha,47040,E,Estimated value,
14537,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1966,1966,100 g/ha,333482,E,Estimated value,
14538,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1966,1966,t,1568700,E,Estimated value,
14539,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1967,1967,ha,40000,E,Estimated value,
14540,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1967,1967,100 g/ha,325000,E,Estimated value,
14541,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1967,1967,t,1300000,E,Estimated value,
14542,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1968,1968,ha,33000,E,Estimated value,
14543,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1968,1968,100 g/ha,303030,E,Estimated value,
14544,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1968,1968,t,1000000,E,Estimated value,
14545,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1969,1969,ha,29000,E,Estimated value,
14546,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1969,1969,100 g/ha,305621,I,Imputed value,
14547,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1969,1969,t,886300,E,Estimated value,
14548,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1970,1970,ha,27000,E,Estimated value,
14549,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1970,1970,100 g/ha,389667,E,Estimated value,
14550,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1970,1970,t,1052100,E,Estimated value,
14551,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1971,1971,ha,27700,E,Estimated value,
14552,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1971,1971,100 g/ha,397112,I,Imputed value,
14553,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1971,1971,t,1100000,E,Estimated value,
14554,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1972,1972,ha,32000,E,Estimated value,
14555,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1972,1972,100 g/ha,393750,E,Estimated value,
14556,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1972,1972,t,1260000,E,Estimated value,
14557,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1973,1973,ha,40000,E,Estimated value,
14558,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1973,1973,100 g/ha,325000,E,Estimated value,
14559,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1973,1973,t,1300000,E,Estimated value,
14560,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1974,1974,ha,47000,E,Estimated value,
14561,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1974,1974,100 g/ha,308511,E,Estimated value,
14562,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1974,1974,t,1450000,E,Estimated value,
14563,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1975,1975,ha,52200,E,Estimated value,
14564,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1975,1975,100 g/ha,374732,E,Estimated value,
14565,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1975,1975,t,1956100,E,Estimated value,
14566,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1976,1976,ha,74500,E,Estimated value,
14567,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1976,1976,100 g/ha,400859,E,Estimated value,
14568,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1976,1976,t,2986400,E,Estimated value,
14569,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1977,1977,ha,72700,E,Estimated value,
14570,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1977,1977,100 g/ha,387455,E,Estimated value,
14571,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1977,1977,t,2816800,E,Estimated value,
14572,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1978,1978,ha,71400,E,Estimated value,
14573,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1978,1978,100 g/ha,382647,E,Estimated value,
14574,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1978,1978,t,2732100,E,Estimated value,
14575,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1979,1979,ha,87500,E,Estimated value,
14576,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1979,1979,100 g/ha,398960,E,Estimated value,
14577,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1979,1979,t,3490900,E,Estimated value,
14578,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1980,1980,ha,109700,E,Estimated value,
14579,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1980,1980,100 g/ha,397429,E,Estimated value,
14580,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1980,1980,t,4359800,E,Estimated value,
14581,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1981,1981,ha,110200,E,Estimated value,
14582,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1981,1981,100 g/ha,359746,E,Estimated value,
14583,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1981,1981,t,3964400,E,Estimated value,
14584,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1982,1982,ha,120800,E,Estimated value,
14585,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1982,1982,100 g/ha,378882,E,Estimated value,
14586,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1982,1982,t,4576900,E,Estimated value,
14587,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1983,1983,ha,145900,E,Estimated value,
14588,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1983,1983,100 g/ha,389959,E,Estimated value,
14589,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1983,1983,t,5689500,E,Estimated value,
14590,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1984,1984,ha,165200,E,Estimated value,
14591,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1984,1984,100 g/ha,397494,E,Estimated value,
14592,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1984,1984,t,6566600,E,Estimated value,
14593,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1985,1985,ha,143200,E,Estimated value,
14594,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1985,1985,100 g/ha,388247,E,Estimated value,
14595,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1985,1985,t,5559700,E,Estimated value,
14596,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1986,1986,ha,125200,E,Estimated value,
14597,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1986,1986,100 g/ha,396677,E,Estimated value,
14598,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1986,1986,t,4966400,E,Estimated value,
14599,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1987,1987,ha,137100,E,Estimated value,
14600,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1987,1987,100 g/ha,398789,E,Estimated value,
14601,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1987,1987,t,5467400,E,Estimated value,
14602,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1988,1988,ha,142100,E,Estimated value,
14603,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1988,1988,100 g/ha,401098,E,Estimated value,
14604,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1988,1988,t,5699600,E,Estimated value,
14605,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1989,1989,ha,132400,E,Estimated value,
14606,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1989,1989,100 g/ha,403671,E,Estimated value,
14607,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1989,1989,t,5344600,E,Estimated value,
14608,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1990,1990,ha,130800,E,Estimated value,
14609,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1990,1990,100 g/ha,413272,E,Estimated value,
